Time,PPG
2015-07-24 12:45:04.9,361
2015-07-24 12:45:05.0,350
2015-07-24 12:45:05.0,351
2015-07-24 12:45:05.1,420
2015-07-24 12:45:05.1,496
2015-07-24 12:45:05.2,543
2015-07-24 12:45:05.2,556
2015-07-24 12:45:05.3,514
2015-07-24 12:45:05.3,465
2015-07-24 12:45:05.4,433
2015-07-24 12:45:05.4,430
2015-07-24 12:45:05.5,417
2015-07-24 12:45:05.5,401
2015-07-24 12:45:05.6,385
2015-07-24 12:45:05.6,362
2015-07-24 12:45:05.7,360
2015-07-24 12:45:05.7,361
2015-07-24 12:45:05.8,379
2015-07-24 12:45:05.8,386
2015-07-24 12:45:05.9,365
2015-07-24 12:45:05.9,344
2015-07-24 12:45:06.0,360
2015-07-24 12:45:06.0,426
2015-07-24 12:45:06.1,481
2015-07-24 12:45:06.1,523
2015-07-24 12:45:06.2,507
2015-07-24 12:45:06.2,468
2015-07-24 12:45:06.3,434
2015-07-24 12:45:06.3,417
2015-07-24 12:45:06.4,414
2015-07-24 12:45:06.4,405
2015-07-24 12:45:06.5,391
2015-07-24 12:45:06.5,364
2015-07-24 12:45:06.6,355
2015-07-24 12:45:06.6,343
2015-07-24 12:45:06.7,326
2015-07-24 12:45:06.7,332
2015-07-24 12:45:06.8,340
2015-07-24 12:45:06.8,362
2015-07-24 12:45:06.9,410
2015-07-24 12:45:06.9,482
2015-07-24 12:45:07.0,491
2015-07-24 12:45:07.0,443
2015-07-24 12:45:07.1,403
2015-07-24 12:45:07.1,382
2015-07-24 12:45:07.2,363
2015-07-24 12:45:07.2,349
2015-07-24 12:45:07.3,397
2015-07-24 12:45:07.3,425
2015-07-24 12:45:07.4,412
2015-07-24 12:45:07.4,364
2015-07-24 12:45:07.5,344
2015-07-24 12:45:07.5,363
2015-07-24 12:45:07.6,420
2015-07-24 12:45:07.6,588
2015-07-24 12:45:07.7,658
2015-07-24 12:45:07.7,722
2015-07-24 12:45:07.8,725
2015-07-24 12:45:07.8,631
2015-07-24 12:45:07.9,541
2015-07-24 12:45:07.9,547
2015-07-24 12:45:08.0,546
2015-07-24 12:45:08.0,496
2015-07-24 12:45:08.1,438
2015-07-24 12:45:08.1,402
2015-07-24 12:45:08.2,390
2015-07-24 12:45:08.2,381
2015-07-24 12:45:08.3,365
2015-07-24 12:45:08.3,359
2015-07-24 12:45:08.4,395
2015-07-24 12:45:08.4,519
2015-07-24 12:45:08.5,659
2015-07-24 12:45:08.5,740
2015-07-24 12:45:08.6,730
2015-07-24 12:45:08.6,595
2015-07-24 12:45:08.7,557
2015-07-24 12:45:08.7,559
2015-07-24 12:45:08.8,559
2015-07-24 12:45:08.8,514
2015-07-24 12:45:08.9,430
2015-07-24 12:45:08.9,359
2015-07-24 12:45:09.0,298
2015-07-24 12:45:09.0,276
2015-07-24 12:45:09.1,270
2015-07-24 12:45:09.1,264
2015-07-24 12:45:09.2,233
2015-07-24 12:45:09.2,211
2015-07-24 12:45:09.3,224
2015-07-24 12:45:09.3,257
2015-07-24 12:45:09.4,428
2015-07-24 12:45:09.4,600
2015-07-24 12:45:09.5,598
2015-07-24 12:45:09.5,564
2015-07-24 12:45:09.6,559
2015-07-24 12:45:09.6,552
2015-07-24 12:45:09.7,506
2015-07-24 12:45:09.7,433
2015-07-24 12:45:09.8,358
2015-07-24 12:45:09.8,332
2015-07-24 12:45:09.9,284
2015-07-24 12:45:09.9,259
2015-07-24 12:45:10.0,249
2015-07-24 12:45:10.0,233
2015-07-24 12:45:10.1,236
2015-07-24 12:45:10.1,237
2015-07-24 12:45:10.2,236
2015-07-24 12:45:10.2,229
2015-07-24 12:45:10.3,262
2015-07-24 12:45:10.3,369
2015-07-24 12:45:10.4,567
2015-07-24 12:45:10.4,618
2015-07-24 12:45:10.5,607
2015-07-24 12:45:10.5,560
2015-07-24 12:45:10.6,558
2015-07-24 12:45:10.6,543
2015-07-24 12:45:10.7,513
2015-07-24 12:45:10.7,481
2015-07-24 12:45:10.8,475
2015-07-24 12:45:10.8,431
2015-07-24 12:45:10.9,360
2015-07-24 12:45:10.9,301
2015-07-24 12:45:11.0,304
2015-07-24 12:45:11.0,309
2015-07-24 12:45:11.1,271
2015-07-24 12:45:11.1,278
2015-07-24 12:45:11.2,296
2015-07-24 12:45:11.2,321
2015-07-24 12:45:11.3,315
2015-07-24 12:45:11.3,324
2015-07-24 12:45:11.4,398
2015-07-24 12:45:11.4,578
2015-07-24 12:45:11.5,597
2015-07-24 12:45:11.5,564
2015-07-24 12:45:11.6,560
2015-07-24 12:45:11.6,559
2015-07-24 12:45:11.7,526
2015-07-24 12:45:11.7,480
2015-07-24 12:45:11.8,435
2015-07-24 12:45:11.8,393
2015-07-24 12:45:11.9,358
2015-07-24 12:45:11.9,337
2015-07-24 12:45:12.0,315
2015-07-24 12:45:12.0,298
2015-07-24 12:45:12.1,289
2015-07-24 12:45:12.1,283
2015-07-24 12:45:12.2,278
2015-07-24 12:45:12.2,277
2015-07-24 12:45:12.3,288
2015-07-24 12:45:12.4,295
2015-07-24 12:45:12.4,325
2015-07-24 12:45:12.4,334
2015-07-24 12:45:12.5,376
2015-07-24 12:45:12.6,521
2015-07-24 12:45:12.6,602
2015-07-24 12:45:12.7,571
2015-07-24 12:45:12.7,559
2015-07-24 12:45:12.8,559
2015-07-24 12:45:12.8,547
2015-07-24 12:45:12.9,530
2015-07-24 12:45:12.9,473
2015-07-24 12:45:13.0,431
2015-07-24 12:45:13.0,396
2015-07-24 12:45:13.1,364
2015-07-24 12:45:13.1,352
2015-07-24 12:45:13.2,338
2015-07-24 12:45:13.2,335
2015-07-24 12:45:13.3,315
2015-07-24 12:45:13.3,315
2015-07-24 12:45:13.4,316
2015-07-24 12:45:13.4,300
2015-07-24 12:45:13.5,310
2015-07-24 12:45:13.5,321
2015-07-24 12:45:13.6,328
2015-07-24 12:45:13.6,383
2015-07-24 12:45:13.7,547
2015-07-24 12:45:13.7,560
2015-07-24 12:45:13.8,560
2015-07-24 12:45:13.8,559
2015-07-24 12:45:13.9,560
2015-07-24 12:45:13.9,541
2015-07-24 12:45:14.0,502
2015-07-24 12:45:14.0,450
2015-07-24 12:45:14.1,421
2015-07-24 12:45:14.1,391
2015-07-24 12:45:14.2,376
2015-07-24 12:45:14.2,345
2015-07-24 12:45:14.3,333
2015-07-24 12:45:14.3,319
2015-07-24 12:45:14.4,328
2015-07-24 12:45:14.4,327
2015-07-24 12:45:14.5,317
2015-07-24 12:45:14.5,327
2015-07-24 12:45:14.6,326
2015-07-24 12:45:14.6,326
2015-07-24 12:45:14.7,317
2015-07-24 12:45:14.7,337
2015-07-24 12:45:14.8,388
2015-07-24 12:45:14.8,496
2015-07-24 12:45:14.9,561
2015-07-24 12:45:14.9,559
2015-07-24 12:45:15.0,553
2015-07-24 12:45:15.0,504
2015-07-24 12:45:15.1,479
2015-07-24 12:45:15.1,466
2015-07-24 12:45:15.2,425
2015-07-24 12:45:15.2,404
2015-07-24 12:45:15.3,383
2015-07-24 12:45:15.3,366
2015-07-24 12:45:15.4,345
2015-07-24 12:45:15.4,348
2015-07-24 12:45:15.5,343
2015-07-24 12:45:15.5,327
2015-07-24 12:45:15.6,334
2015-07-24 12:45:15.6,339
2015-07-24 12:45:15.7,349
2015-07-24 12:45:15.7,335
2015-07-24 12:45:15.8,369
2015-07-24 12:45:15.8,385
2015-07-24 12:45:15.9,370
2015-07-24 12:45:15.9,418
2015-07-24 12:45:16.0,521
2015-07-24 12:45:16.0,558
2015-07-24 12:45:16.1,558
2015-07-24 12:45:16.1,559
2015-07-24 12:45:16.2,524
2015-07-24 12:45:16.2,485
2015-07-24 12:45:16.3,453
2015-07-24 12:45:16.3,442
2015-07-24 12:45:16.4,434
2015-07-24 12:45:16.4,410
2015-07-24 12:45:16.5,388
2015-07-24 12:45:16.5,374
2015-07-24 12:45:16.6,348
2015-07-24 12:45:16.6,318
2015-07-24 12:45:16.7,318
2015-07-24 12:45:16.7,317
2015-07-24 12:45:16.8,315
2015-07-24 12:45:16.8,333
2015-07-24 12:45:16.9,328
2015-07-24 12:45:16.9,327
2015-07-24 12:45:17.0,347
2015-07-24 12:45:17.0,425
2015-07-24 12:45:17.1,563
2015-07-24 12:45:17.1,559
2015-07-24 12:45:17.2,559
2015-07-24 12:45:17.2,557
2015-07-24 12:45:17.3,557
2015-07-24 12:45:17.3,552
2015-07-24 12:45:17.4,541
2015-07-24 12:45:17.4,519
2015-07-24 12:45:17.5,496
2015-07-24 12:45:17.5,503
2015-07-24 12:45:17.6,489
2015-07-24 12:45:17.6,467
2015-07-24 12:45:17.7,446
2015-07-24 12:45:17.7,436
2015-07-24 12:45:17.8,419
2015-07-24 12:45:17.8,408
2015-07-24 12:45:17.9,387
2015-07-24 12:45:17.9,348
2015-07-24 12:45:18.0,326
2015-07-24 12:45:18.0,310
2015-07-24 12:45:18.1,347
2015-07-24 12:45:18.1,462
2015-07-24 12:45:18.2,561
2015-07-24 12:45:18.2,550
2015-07-24 12:45:18.3,510
2015-07-24 12:45:18.3,432
2015-07-24 12:45:18.4,366
2015-07-24 12:45:18.4,349
2015-07-24 12:45:18.5,347
2015-07-24 12:45:18.5,335
2015-07-24 12:45:18.6,329
2015-07-24 12:45:18.6,313
2015-07-24 12:45:18.7,294
2015-07-24 12:45:18.7,276
2015-07-24 12:45:18.8,289
2015-07-24 12:45:18.8,303
2015-07-24 12:45:18.9,313
2015-07-24 12:45:18.9,328
2015-07-24 12:45:19.0,329
2015-07-24 12:45:19.0,326
2015-07-24 12:45:19.1,331
2015-07-24 12:45:19.1,424
2015-07-24 12:45:19.2,537
2015-07-24 12:45:19.2,558
2015-07-24 12:45:19.3,519
2015-07-24 12:45:19.3,440
2015-07-24 12:45:19.4,393
2015-07-24 12:45:19.4,369
2015-07-24 12:45:19.5,386
2015-07-24 12:45:19.5,403
2015-07-24 12:45:19.6,373
2015-07-24 12:45:19.6,386
2015-07-24 12:45:19.7,384
2015-07-24 12:45:19.7,397
2015-07-24 12:45:19.8,387
2015-07-24 12:45:19.8,374
2015-07-24 12:45:19.9,380
2015-07-24 12:45:19.9,374
2015-07-24 12:45:20.0,423
2015-07-24 12:45:20.0,502
2015-07-24 12:45:20.1,564
2015-07-24 12:45:20.1,562
2015-07-24 12:45:20.2,544
2015-07-24 12:45:20.2,519
2015-07-24 12:45:20.3,465
2015-07-24 12:45:20.3,421
2015-07-24 12:45:20.4,405
2015-07-24 12:45:20.5,406
2015-07-24 12:45:20.5,390
2015-07-24 12:45:20.5,399
2015-07-24 12:45:20.6,391
2015-07-24 12:45:20.7,372
2015-07-24 12:45:20.7,344
2015-07-24 12:45:20.8,336
2015-07-24 12:45:20.8,337
2015-07-24 12:45:20.9,343
2015-07-24 12:45:20.9,404
2015-07-24 12:45:21.0,530
2015-07-24 12:45:21.0,559
2015-07-24 12:45:21.1,560
2015-07-24 12:45:21.1,552
2015-07-24 12:45:21.2,519
2015-07-24 12:45:21.2,465
2015-07-24 12:45:21.3,442
2015-07-24 12:45:21.3,433
2015-07-24 12:45:21.4,423
2015-07-24 12:45:21.4,397
2015-07-24 12:45:21.5,390
2015-07-24 12:45:21.5,380
2015-07-24 12:45:21.6,367
2015-07-24 12:45:21.6,373
2015-07-24 12:45:21.7,371
2015-07-24 12:45:21.7,365
2015-07-24 12:45:21.8,369
2015-07-24 12:45:21.8,435
2015-07-24 12:45:21.9,546
2015-07-24 12:45:21.9,560
2015-07-24 12:45:22.0,559
2015-07-24 12:45:22.0,552
2015-07-24 12:45:22.1,519
2015-07-24 12:45:22.1,448
2015-07-24 12:45:22.2,417
2015-07-24 12:45:22.2,407
2015-07-24 12:45:22.3,369
2015-07-24 12:45:22.3,361
2015-07-24 12:45:22.4,349
2015-07-24 12:45:22.4,348
2015-07-24 12:45:22.5,337
2015-07-24 12:45:22.5,336
2015-07-24 12:45:22.6,340
2015-07-24 12:45:22.6,332
2015-07-24 12:45:22.7,338
2015-07-24 12:45:22.7,369
2015-07-24 12:45:22.8,471
2015-07-24 12:45:22.8,566
2015-07-24 12:45:22.9,560
2015-07-24 12:45:22.9,554
2015-07-24 12:45:23.0,505
2015-07-24 12:45:23.0,458
2015-07-24 12:45:23.1,433
2015-07-24 12:45:23.1,422
2015-07-24 12:45:23.2,393
2015-07-24 12:45:23.2,384
2015-07-24 12:45:23.3,374
2015-07-24 12:45:23.3,355
2015-07-24 12:45:23.4,355
2015-07-24 12:45:23.4,354
2015-07-24 12:45:23.5,357
2015-07-24 12:45:23.5,350
2015-07-24 12:45:23.6,355
2015-07-24 12:45:23.6,352
2015-07-24 12:45:23.7,349
2015-07-24 12:45:23.7,374
2015-07-24 12:45:23.8,453
2015-07-24 12:45:23.8,570
2015-07-24 12:45:23.9,559
2015-07-24 12:45:23.9,560
2015-07-24 12:45:24.0,553
2015-07-24 12:45:24.0,513
2015-07-24 12:45:24.1,482
2015-07-24 12:45:24.1,454
2015-07-24 12:45:24.2,437
2015-07-24 12:45:24.2,411
2015-07-24 12:45:24.3,402
2015-07-24 12:45:24.3,395
2015-07-24 12:45:24.4,388
2015-07-24 12:45:24.4,378
2015-07-24 12:45:24.5,382
2015-07-24 12:45:24.5,381
2015-07-24 12:45:24.6,366
2015-07-24 12:45:24.6,384
2015-07-24 12:45:24.7,370
2015-07-24 12:45:24.7,340
2015-07-24 12:45:24.8,347
2015-07-24 12:45:24.8,438
2015-07-24 12:45:24.9,560
2015-07-24 12:45:24.9,559
2015-07-24 12:45:25.0,560
2015-07-24 12:45:25.0,539
2015-07-24 12:45:25.1,498
2015-07-24 12:45:25.1,451
2015-07-24 12:45:25.2,413
2015-07-24 12:45:25.2,385
2015-07-24 12:45:25.3,356
2015-07-24 12:45:25.3,368
2015-07-24 12:45:25.4,353
2015-07-24 12:45:25.4,335
2015-07-24 12:45:25.5,330
2015-07-24 12:45:25.5,351
2015-07-24 12:45:25.6,390
2015-07-24 12:45:25.6,389
2015-07-24 12:45:25.7,364
2015-07-24 12:45:25.7,344
2015-07-24 12:45:25.8,344
2015-07-24 12:45:25.8,380
2015-07-24 12:45:25.9,485
2015-07-24 12:45:25.9,561
2015-07-24 12:45:26.0,555
2015-07-24 12:45:26.0,540
2015-07-24 12:45:26.1,488
2015-07-24 12:45:26.1,439
2015-07-24 12:45:26.2,420
2015-07-24 12:45:26.2,425
2015-07-24 12:45:26.3,414
2015-07-24 12:45:26.3,383
2015-07-24 12:45:26.4,375
2015-07-24 12:45:26.4,368
2015-07-24 12:45:26.5,372
2015-07-24 12:45:26.5,356
2015-07-24 12:45:26.6,334
2015-07-24 12:45:26.6,330
2015-07-24 12:45:26.7,323
2015-07-24 12:45:26.7,338
2015-07-24 12:45:26.8,347
2015-07-24 12:45:26.8,371
2015-07-24 12:45:26.9,439
2015-07-24 12:45:26.9,548
2015-07-24 12:45:27.0,560
2015-07-24 12:45:27.0,560
2015-07-24 12:45:27.1,550
2015-07-24 12:45:27.1,506
2015-07-24 12:45:27.2,470
2015-07-24 12:45:27.2,434
2015-07-24 12:45:27.3,432
2015-07-24 12:45:27.3,444
2015-07-24 12:45:27.4,404
2015-07-24 12:45:27.4,370
2015-07-24 12:45:27.5,336
2015-07-24 12:45:27.5,368
2015-07-24 12:45:27.6,359
2015-07-24 12:45:27.6,352
2015-07-24 12:45:27.7,317
2015-07-24 12:45:27.7,290
2015-07-24 12:45:27.8,308
2015-07-24 12:45:27.8,346
2015-07-24 12:45:27.9,424
2015-07-24 12:45:27.9,511
2015-07-24 12:45:28.0,558
2015-07-24 12:45:28.1,551
2015-07-24 12:45:28.1,480
2015-07-24 12:45:28.1,437
2015-07-24 12:45:28.2,424
2015-07-24 12:45:28.3,417
2015-07-24 12:45:28.3,397
2015-07-24 12:45:28.3,390
2015-07-24 12:45:28.4,383
2015-07-24 12:45:28.5,367
2015-07-24 12:45:28.5,363
2015-07-24 12:45:28.5,362
2015-07-24 12:45:28.6,363
2015-07-24 12:45:28.7,355
2015-07-24 12:45:28.7,383
2015-07-24 12:45:28.8,450
2015-07-24 12:45:28.8,542
2015-07-24 12:45:28.9,560
2015-07-24 12:45:28.9,560
2015-07-24 12:45:29.0,547
2015-07-24 12:45:29.0,495
2015-07-24 12:45:29.1,448
2015-07-24 12:45:29.1,429
2015-07-24 12:45:29.2,412
2015-07-24 12:45:29.2,404
2015-07-24 12:45:29.3,407
2015-07-24 12:45:29.3,385
2015-07-24 12:45:29.4,353
2015-07-24 12:45:29.4,363
2015-07-24 12:45:29.5,370
2015-07-24 12:45:29.5,359
2015-07-24 12:45:29.6,352
2015-07-24 12:45:29.6,420
2015-07-24 12:45:29.7,527
2015-07-24 12:45:29.7,558
2015-07-24 12:45:29.8,560
2015-07-24 12:45:29.8,555
2015-07-24 12:45:29.9,530
2015-07-24 12:45:29.9,493
2015-07-24 12:45:30.0,457
2015-07-24 12:45:30.0,434
2015-07-24 12:45:30.1,398
2015-07-24 12:45:30.1,382
2015-07-24 12:45:30.2,365
2015-07-24 12:45:30.2,353
2015-07-24 12:45:30.3,352
2015-07-24 12:45:30.3,339
2015-07-24 12:45:30.4,305
2015-07-24 12:45:30.4,289
2015-07-24 12:45:30.5,370
2015-07-24 12:45:30.5,513
2015-07-24 12:45:30.6,559
2015-07-24 12:45:30.6,560
2015-07-24 12:45:30.7,538
2015-07-24 12:45:30.7,488
2015-07-24 12:45:30.8,431
2015-07-24 12:45:30.8,415
2015-07-24 12:45:30.9,400
2015-07-24 12:45:30.9,367
2015-07-24 12:45:31.0,327
2015-07-24 12:45:31.0,316
2015-07-24 12:45:31.1,324
2015-07-24 12:45:31.1,331
2015-07-24 12:45:31.2,348
2015-07-24 12:45:31.2,350
2015-07-24 12:45:31.3,349
2015-07-24 12:45:31.3,341
2015-07-24 12:45:31.4,388
2015-07-24 12:45:31.4,531
2015-07-24 12:45:31.5,560
2015-07-24 12:45:31.5,559
2015-07-24 12:45:31.6,522
2015-07-24 12:45:31.6,459
2015-07-24 12:45:31.7,419
2015-07-24 12:45:31.7,411
2015-07-24 12:45:31.8,426
2015-07-24 12:45:31.8,408
2015-07-24 12:45:31.9,394
2015-07-24 12:45:31.9,371
2015-07-24 12:45:32.0,337
2015-07-24 12:45:32.0,336
2015-07-24 12:45:32.1,377
2015-07-24 12:45:32.1,350
2015-07-24 12:45:32.2,328
2015-07-24 12:45:32.2,322
2015-07-24 12:45:32.3,328
2015-07-24 12:45:32.3,330
2015-07-24 12:45:32.4,374
2015-07-24 12:45:32.4,523
2015-07-24 12:45:32.5,560
2015-07-24 12:45:32.5,552
2015-07-24 12:45:32.6,530
2015-07-24 12:45:32.6,473
2015-07-24 12:45:32.7,434
2015-07-24 12:45:32.7,408
2015-07-24 12:45:32.8,401
2015-07-24 12:45:32.8,389
2015-07-24 12:45:32.9,360
2015-07-24 12:45:32.9,351
2015-07-24 12:45:33.0,346
2015-07-24 12:45:33.0,341
2015-07-24 12:45:33.1,329
2015-07-24 12:45:33.1,339
2015-07-24 12:45:33.2,345
2015-07-24 12:45:33.2,336
2015-07-24 12:45:33.3,346
2015-07-24 12:45:33.3,367
2015-07-24 12:45:33.4,439
2015-07-24 12:45:33.4,545
2015-07-24 12:45:33.5,560
2015-07-24 12:45:33.5,559
2015-07-24 12:45:33.6,535
2015-07-24 12:45:33.6,511
2015-07-24 12:45:33.7,500
2015-07-24 12:45:33.7,469
2015-07-24 12:45:33.8,440
2015-07-24 12:45:33.8,422
2015-07-24 12:45:33.9,409
2015-07-24 12:45:33.9,387
2015-07-24 12:45:34.0,384
2015-07-24 12:45:34.0,370
2015-07-24 12:45:34.1,363
2015-07-24 12:45:34.1,357
2015-07-24 12:45:34.2,371
2015-07-24 12:45:34.2,383
2015-07-24 12:45:34.3,351
2015-07-24 12:45:34.3,338
2015-07-24 12:45:34.4,374
2015-07-24 12:45:34.4,479
2015-07-24 12:45:34.5,567
2015-07-24 12:45:34.5,559
2015-07-24 12:45:34.6,560
2015-07-24 12:45:34.6,534
2015-07-24 12:45:34.7,483
2015-07-24 12:45:34.7,465
2015-07-24 12:45:34.8,452
2015-07-24 12:45:34.8,436
2015-07-24 12:45:34.9,422
2015-07-24 12:45:34.9,389
2015-07-24 12:45:35.0,370
2015-07-24 12:45:35.0,366
2015-07-24 12:45:35.1,382
2015-07-24 12:45:35.1,386
2015-07-24 12:45:35.2,365
2015-07-24 12:45:35.2,345
2015-07-24 12:45:35.3,345
2015-07-24 12:45:35.3,351
2015-07-24 12:45:35.4,338
2015-07-24 12:45:35.4,365
2015-07-24 12:45:35.5,415
2015-07-24 12:45:35.5,520
2015-07-24 12:45:35.6,560
2015-07-24 12:45:35.6,558
2015-07-24 12:45:35.7,524
2015-07-24 12:45:35.7,474
2015-07-24 12:45:35.8,433
2015-07-24 12:45:35.8,432
2015-07-24 12:45:35.9,412
2015-07-24 12:45:35.9,397
2015-07-24 12:45:36.0,388
2015-07-24 12:45:36.0,370
2015-07-24 12:45:36.1,376
2015-07-24 12:45:36.1,372
2015-07-24 12:45:36.2,360
2015-07-24 12:45:36.3,350
2015-07-24 12:45:36.3,353
2015-07-24 12:45:36.3,349
2015-07-24 12:45:36.4,353
2015-07-24 12:45:36.5,350
2015-07-24 12:45:36.5,334
2015-07-24 12:45:36.6,345
2015-07-24 12:45:36.6,371
2015-07-24 12:45:36.7,478
2015-07-24 12:45:36.7,527
2015-07-24 12:45:36.8,521
2015-07-24 12:45:36.8,472
2015-07-24 12:45:36.9,436
2015-07-24 12:45:36.9,465
2015-07-24 12:45:37.0,445
2015-07-24 12:45:37.0,409
2015-07-24 12:45:37.1,412
2015-07-24 12:45:37.1,393
2015-07-24 12:45:37.2,368
2015-07-24 12:45:37.2,358
2015-07-24 12:45:37.3,362
2015-07-24 12:45:37.3,358
2015-07-24 12:45:37.4,364
2015-07-24 12:45:37.4,378
2015-07-24 12:45:37.5,371
2015-07-24 12:45:37.5,369
2015-07-24 12:45:37.6,371
2015-07-24 12:45:37.6,430
2015-07-24 12:45:37.7,519
2015-07-24 12:45:37.7,560
2015-07-24 12:45:37.8,560
2015-07-24 12:45:37.8,559
2015-07-24 12:45:37.9,522
2015-07-24 12:45:37.9,487
2015-07-24 12:45:38.0,456
2015-07-24 12:45:38.0,410
2015-07-24 12:45:38.1,421
2015-07-24 12:45:38.1,412
2015-07-24 12:45:38.2,383
2015-07-24 12:45:38.2,366
2015-07-24 12:45:38.3,364
2015-07-24 12:45:38.3,354
2015-07-24 12:45:38.4,368
2015-07-24 12:45:38.4,364
2015-07-24 12:45:38.5,348
2015-07-24 12:45:38.5,362
2015-07-24 12:45:38.6,399
2015-07-24 12:45:38.6,479
2015-07-24 12:45:38.7,537
2015-07-24 12:45:38.7,560
2015-07-24 12:45:38.8,547
2015-07-24 12:45:38.8,497
2015-07-24 12:45:38.9,440
2015-07-24 12:45:38.9,411
2015-07-24 12:45:39.0,410
2015-07-24 12:45:39.0,394
2015-07-24 12:45:39.1,370
2015-07-24 12:45:39.1,343
2015-07-24 12:45:39.2,322
2015-07-24 12:45:39.2,316
2015-07-24 12:45:39.3,302
2015-07-24 12:45:39.3,314
2015-07-24 12:45:39.4,326
2015-07-24 12:45:39.4,328
2015-07-24 12:45:39.5,315
2015-07-24 12:45:39.5,333
2015-07-24 12:45:39.6,404
2015-07-24 12:45:39.6,515
2015-07-24 12:45:39.7,559
2015-07-24 12:45:39.7,550
2015-07-24 12:45:39.8,514
2015-07-24 12:45:39.8,458
2015-07-24 12:45:39.9,443
2015-07-24 12:45:39.9,433
2015-07-24 12:45:40.0,406
2015-07-24 12:45:40.0,390
2015-07-24 12:45:40.1,380
2015-07-24 12:45:40.1,385
2015-07-24 12:45:40.2,355
2015-07-24 12:45:40.2,365
2015-07-24 12:45:40.3,362
2015-07-24 12:45:40.3,367
2015-07-24 12:45:40.4,389
2015-07-24 12:45:40.4,364
2015-07-24 12:45:40.5,370
2015-07-24 12:45:40.5,419
2015-07-24 12:45:40.6,519
2015-07-24 12:45:40.6,559
2015-07-24 12:45:40.7,538
2015-07-24 12:45:40.7,504
2015-07-24 12:45:40.8,472
2015-07-24 12:45:40.8,450
2015-07-24 12:45:40.9,429
2015-07-24 12:45:40.9,405
2015-07-24 12:45:41.0,396
2015-07-24 12:45:41.0,366
2015-07-24 12:45:41.1,373
2015-07-24 12:45:41.1,360
2015-07-24 12:45:41.2,371
2015-07-24 12:45:41.2,355
2015-07-24 12:45:41.3,363
2015-07-24 12:45:41.3,378
2015-07-24 12:45:41.4,362
2015-07-24 12:45:41.4,383
2015-07-24 12:45:41.5,409
2015-07-24 12:45:41.5,506
2015-07-24 12:45:41.6,562
2015-07-24 12:45:41.6,559
2015-07-24 12:45:41.7,539
2015-07-24 12:45:41.7,483
2015-07-24 12:45:41.8,448
2015-07-24 12:45:41.8,442
2015-07-24 12:45:41.9,438
2015-07-24 12:45:41.9,410
2015-07-24 12:45:42.0,395
2015-07-24 12:45:42.0,408
2015-07-24 12:45:42.1,397
2015-07-24 12:45:42.1,368
2015-07-24 12:45:42.2,350
2015-07-24 12:45:42.2,346
2015-07-24 12:45:42.3,342
2015-07-24 12:45:42.3,379
2015-07-24 12:45:42.4,385
2015-07-24 12:45:42.4,355
2015-07-24 12:45:42.5,394
2015-07-24 12:45:42.5,473
2015-07-24 12:45:42.6,525
2015-07-24 12:45:42.6,535
2015-07-24 12:45:42.7,522
2015-07-24 12:45:42.7,488
2015-07-24 12:45:42.8,468
2015-07-24 12:45:42.8,449
2015-07-24 12:45:42.9,433
2015-07-24 12:45:42.9,417
2015-07-24 12:45:43.0,386
2015-07-24 12:45:43.0,379
2015-07-24 12:45:43.1,371
2015-07-24 12:45:43.1,364
2015-07-24 12:45:43.2,362
2015-07-24 12:45:43.2,360
2015-07-24 12:45:43.3,364
2015-07-24 12:45:43.3,342
2015-07-24 12:45:43.4,335
2015-07-24 12:45:43.4,345
2015-07-24 12:45:43.5,405
2015-07-24 12:45:43.5,493
2015-07-24 12:45:43.6,553
2015-07-24 12:45:43.6,559
2015-07-24 12:45:43.7,522
2015-07-24 12:45:43.7,502
2015-07-24 12:45:43.8,486
2015-07-24 12:45:43.8,473
2015-07-24 12:45:43.9,436
2015-07-24 12:45:43.9,419
2015-07-24 12:45:44.0,396
2015-07-24 12:45:44.1,384
2015-07-24 12:45:44.1,370
2015-07-24 12:45:44.1,354
2015-07-24 12:45:44.2,371
2015-07-24 12:45:44.3,363
2015-07-24 12:45:44.3,370
2015-07-24 12:45:44.4,372
2015-07-24 12:45:44.4,366
2015-07-24 12:45:44.4,460
2015-07-24 12:45:44.5,538
2015-07-24 12:45:44.6,560
2015-07-24 12:45:44.6,552
2015-07-24 12:45:44.7,541
2015-07-24 12:45:44.7,499
2015-07-24 12:45:44.8,442
2015-07-24 12:45:44.8,434
2015-07-24 12:45:44.9,411
2015-07-24 12:45:44.9,396
2015-07-24 12:45:45.0,360
2015-07-24 12:45:45.0,355
2015-07-24 12:45:45.1,380
2015-07-24 12:45:45.1,370
2015-07-24 12:45:45.2,364
2015-07-24 12:45:45.2,351
2015-07-24 12:45:45.3,332
2015-07-24 12:45:45.3,319
2015-07-24 12:45:45.4,344
2015-07-24 12:45:45.4,412
2015-07-24 12:45:45.5,493
2015-07-24 12:45:45.5,559
2015-07-24 12:45:45.6,558
2015-07-24 12:45:45.6,530
2015-07-24 12:45:45.7,467
2015-07-24 12:45:45.7,442
2015-07-24 12:45:45.8,451
2015-07-24 12:45:45.8,436
2015-07-24 12:45:45.9,429
2015-07-24 12:45:45.9,417
2015-07-24 12:45:46.0,401
2015-07-24 12:45:46.0,377
2015-07-24 12:45:46.1,373
2015-07-24 12:45:46.1,375
2015-07-24 12:45:46.2,362
2015-07-24 12:45:46.2,361
2015-07-24 12:45:46.3,364
